CustomerActionIdsMindboxId;CustomerActionActionTemplateIdsSystemName;CustomerActionActionTemplateName;CustomerActionDateTimeUtc;CustomerActionCreationDateTimeUtc;CustomerActionBrandIdsSystemName;CustomerActionChannelIdsMindboxId;CustomerActionChannelName;CustomerActionChannelIdsExternalId;CustomerActionChannelIdsSystemName;CustomerActionChannelUtmCampaign;CustomerActionChannelUtmSource;CustomerActionChannelUtmMedium;CustomerActionChannelUtmContent;CustomerActionChannelUtmTerm;CustomerActionCustomerIdsBackendID;CustomerActionCustomerIdsWebsiteID;CustomerActionCustomerIdsMindboxId
20563;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19820
20565;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19821
20566;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19822
20567;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19823
20577;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19824
20568;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19825
20571;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19827
20574;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19829
20573;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19830
20572;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19831
20579;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19834
20580;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19835
20585;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19840
20587;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19841
20589;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19844
20590;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19845
20588;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19846
20591;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19847
20592;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19848
20593;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19849
20595;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19851
20597;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19852
20596;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19853
20598;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19854
20606;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19857
20603;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19858
20600;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19859
20602;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19860
20611;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19862
20608;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19864
20610;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19866
20613;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19868
20614;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19869
20615;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19871
20620;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19873
20617;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19876
20621;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19877
20623;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19879
20624;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19880
20626;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19882
20628;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19884
20629;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19885
20631;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19887
20632;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19888
20634;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19890
20635;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19891
20637;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19892
20638;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19894
20640;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19895
20639;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19896
20642;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19897
20643;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19900
20646;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19901
28988;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:33;19.03.2022 21:33;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19901
20648;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19903
20652;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19907
20650;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19908
20657;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19911
20661;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19912
20659;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19913
20662;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19916
20664;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19920
20668;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19922
20669;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19923
20670;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19924
20672;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19925
20671;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19926
20674;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19928
20676;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19929
20675;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19930
20677;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19931
20678;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19932
20679;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19933
20680;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19934
20684;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19935
20681;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19936
20686;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19939
20687;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19940
20685;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19941
20689;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19942
20692;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19945
20690;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19946
20694;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19948
20695;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19949
20697;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19951
20700;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19954
20702;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19956
20708;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19959
20704;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19960
20706;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19961
20710;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19964
20716;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19965
20715;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19967
20714;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19968
20712;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19969
20718;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19971
20717;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19972
20720;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19974
20721;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19975
20723;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19977
20725;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19978
20727;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19980
20726;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19981
20732;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19983
20730;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19984
20731;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19985
20733;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19987
20734;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19988
20737;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19989
23052;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:33;19.03.2022 21:33;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19989
20736;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19990
20735;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19991
20742;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;19996
20746;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20000
20747;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20001
20755;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20003
20751;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20006
20756;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20011
20758;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20012
20763;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20013
20768;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20015
20764;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20016
20767;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20017
20766;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20018
20769;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20019
20770;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20020
20772;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20022
20773;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20023
20774;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20024
20777;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20025
20775;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20026
20779;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20029
22261;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20029
20782;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20032
20785;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20033
20784;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20035
20788;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20039
20791;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20041
20793;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20042
20792;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20043
20794;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20044
20799;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20047
20798;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20048
20797;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20049
20803;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;20050
